id,booking_status_pred,Cancellation_prob
56350,1,0.6680753
56351,0,0.044689253
56352,0,1.763242e-07
56353,0,0.075018674
56354,0,0.30756348
56355,0,0.08720202
56356,0,0.13948685
56357,1,0.91674894
56358,0,0.108189605
56359,1,0.60275567
56360,0,0.44456065
56361,1,0.80465394
56362,0,0.11513801
56363,0,0.47433314
56364,1,0.63705117
56365,0,0.266237
56366,1,0.89897066
56367,0,0.15127863
56368,1,0.642593
56369,0,0.4313009
56370,1,0.93781346
56371,1,0.50034773
56372,0,0.0061168824
56373,1,0.92514724
56374,0,0.28855804
56375,0,0.25856262
56376,0,0.17554708
56377,1,0.83644885
56378,1,0.8236555
56379,0,0.20573288
56380,1,0.8138695
56381,0,0.030016363
56382,1,0.8755932
56383,1,0.5080178
56384,0,0.41803867
56385,0,0.37845224
56386,0,0.087998375
56387,0,0.27506456
56388,0,0.10462249
56389,1,0.70526224
56390,0,0.0224518
56391,1,0.69603175
56392,1,0.92773587
56393,0,0.13198878
56394,1,0.5238964
56395,0,0.3231573
56396,1,0.5960156
56397,0,0.10479459
56398,0,0.043893214
56399,1,0.7893027
56400,0,0.3318397
56401,1,0.6605195
56402,1,0.6137623
56403,0,0.05771127
56404,0,0.030672561
56405,0,0.011718551
56406,0,1.2186016e-05
56407,1,0.5406325
56408,0,0.16876104
56409,1,0.9317429
56410,1,0.7264185
56411,0,0.19968946
56412,1,0.7730896
56413,1,0.676989
56414,0,0.1908965
56415,0,0.032488767
56416,1,0.9368171
56417,0,0.07374957
56418,0,0.028649144
56419,0,0.06891403
56420,0,0.2037967
56421,0,0.24981828
56422,0,0.24020655
56423,1,0.517035
56424,1,0.9024785
56425,0,0.17500596
56426,1,0.6970556
56427,1,0.6966372
56428,1,0.803528
56429,0,0.15097421
56430,0,0.2581994
56431,0,0.14792408
56432,1,0.79792476
56433,0,0.34013295
56434,0,0.10256822
56435,1,0.77889925
56436,1,0.70734084
56437,1,0.71407825
56438,1,0.80886424
56439,0,2.5171728e-25
56440,1,0.89162105
56441,0,0.2538182
56442,0,0.19620912
56443,0,0.044019625
56444,1,0.896907
56445,1,0.5142418
56446,0,0.1590313
56447,0,0.00022506136
56448,0,0.022803253
56449,0,0.25201163
56450,0,0.47060022
56451,1,0.6342214
56452,0,0.19799961
56453,0,0.2579031
56454,0,0.24417022
56455,0,0.16712712
56456,1,0.8109704
56457,0,0.2288517
56458,1,0.7663402
56459,0,0.017891478
56460,0,0.30444032
56461,0,0.046633884
56462,0,0.046250157
56463,0,2.3578523e-06
56464,0,0.0013053654
56465,0,0.00040824097
56466,0,0.48113218
56467,0,0.28513908
56468,1,0.6479473
56469,0,0.1958765
56470,0,0.18746144
56471,0,0.117396995
56472,0,0.16156608
56473,0,0.1700048
56474,0,0.39277646
56475,1,0.7937555
56476,1,0.80420583
56477,0,0.030388767
56478,1,0.61465937
56479,0,0.32214648
56480,0,0.37986407
56481,1,0.580743
56482,0,0.06382863
56483,1,0.81126684
56484,1,0.71783286
56485,0,0.26606834
56486,0,0.0366975
56487,0,0.034983993
56488,0,0.09451385
56489,1,0.80458313
56490,0,0.29515317
56491,0,0.07715662
56492,0,0.42207265
56493,0,0.42432985
56494,0,0.086350344
56495,1,0.80150706
56496,1,0.727232
56497,1,0.5655188
56498,0,0.0064020106
56499,0,0.000707523
56500,0,0.060427193
56501,0,0.016380547
56502,1,0.50053024
56503,0,0.006642919
56504,0,0.07032463
56505,1,0.92378753
56506,0,0.0025140834
56507,0,0.12987675
56508,0,0.076070786
56509,1,0.64698327
56510,0,1.2535409e-13
56511,0,0.11170301
56512,0,0.10025232
56513,1,0.50085676
56514,1,0.89387876
56515,1,0.6386508
56516,0,0.04587523
56517,0,0.116301596
56518,1,0.8066763
56519,0,0.36303344
56520,0,0.0004040387
56521,0,0.15495725
56522,1,0.54490227
56523,1,0.91525155
56524,1,0.8849528
56525,0,8.968879e-21
56526,1,0.56439745
56527,1,0.5787547
56528,0,0.029951463
56529,0,0.24311969
56530,1,0.806991
56531,1,0.72280616
56532,0,0.2517743
56533,0,0.08035058
56534,0,0.32535884
56535,0,0.10506778
56536,0,0.21677944
56537,1,0.5756006
56538,0,0.105358675
56539,0,0.2322757
56540,0,0.0048808297
56541,1,0.80669355
56542,1,0.8774933
56543,1,0.67390615
56544,1,0.8062816
56545,0,0.13916892
56546,0,0.20429663
56547,0,0.16896066
56548,0,0.053326152
56549,1,0.9071108
56550,0,0.1518172
56551,0,0.044951785
56552,1,0.8474215
56553,0,0.03611903
56554,0,0.4364049
56555,0,0.37454286
56556,1,0.91178703
56557,1,0.75149566
56558,1,0.5610677
56559,0,0.15654145
56560,1,0.95178556
56561,0,0.11567543
56562,0,0.10859729
56563,1,0.68382084
56564,0,0.035040453
56565,1,0.8273031
56566,1,0.7411069
56567,0,0.13247149
56568,0,0.20111932
56569,0,0.0923157
56570,1,0.92538744
56571,0,0.2943756
56572,1,0.82514644
56573,0,0.1889407
56574,0,0.14891121
56575,0,0.22817631
56576,0,0.014694718
56577,1,0.6486406
56578,0,0.45352298
56579,1,0.9336768
56580,0,0.01428262
56581,0,0.3339447
56582,1,0.78775346
56583,0,0.15629102
56584,0,0.2638966
56585,0,0.07670747
56586,1,0.85420614
56587,0,0.4655506
56588,0,0.23553051
56589,0,0.13947631
56590,0,0.03636281
56591,0,0.0012927215
56592,0,0.0018697699
56593,1,0.8557189
56594,0,0.025726715
56595,1,0.5996411
56596,0,0.0067565413
56597,1,0.6309613
56598,0,0.00018207158
56599,1,0.7598001
56600,0,0.003073283
56601,0,0.19055304
56602,0,0.03526945
56603,0,0.12796593
56604,1,0.7787151
56605,0,0.23367377
56606,0,0.049528737
56607,0,0.2618058
56608,1,0.74714005
56609,0,0.2402543
56610,1,0.83449715
56611,0,0.32752407
56612,0,9.3004486e-11
56613,1,0.8043946
56614,0,0.25656626
56615,1,0.92737615
56616,1,0.79032284
56617,0,0.039797388
56618,0,0.012481446
56619,0,6.943399e-12
56620,1,0.71845394
56621,0,0.40620694
56622,1,0.9230255
56623,1,0.8381939
56624,1,0.796178
56625,1,0.9006091
56626,0,0.21891361
56627,0,0.25554243
56628,0,0.33207482
56629,0,0.014228759
56630,0,0.19775505
56631,0,0.30346918
56632,1,0.8019085
56633,1,0.58429986
56634,0,0.2900368
56635,0,0.3802249
56636,1,0.65628684
56637,0,0.3968373
56638,1,0.91350013
56639,0,0.3157395
56640,0,0.001959259
56641,0,0.3263523
56642,1,0.68979436
56643,0,0.22598259
56644,0,0.006813644
56645,0,0.40916726
56646,0,0.37002075
56647,1,0.69202095
56648,0,0.041446954
56649,0,0.03333346
56650,1,0.8099584
56651,0,0.3905452
56652,1,0.69050294
56653,1,0.5306175
56654,1,0.816415
56655,0,0.06714496
56656,1,0.9134327
56657,0,0.27018973
56658,1,0.9296146
56659,0,0.39770418
56660,1,0.85889465
56661,0,0.05292514
56662,0,0.16495898
56663,0,0.29192507
56664,0,0.2267474
56665,0,0.46569175
56666,0,0.17479764
56667,0,0.10147248
56668,0,0.44519147
56669,1,0.9095672
56670,0,0.09337227
56671,0,0.19802903
56672,1,0.917646
56673,1,0.63766164
56674,1,0.6817081
56675,0,0.085449
56676,0,0.4961535
56677,0,0.0034408725
56678,0,0.00050898135
56679,0,0.2853518
56680,1,0.60250574
56681,0,0.19750471
56682,1,0.7800994
56683,1,0.8203909
56684,0,0.35009637
56685,0,0.09141937
56686,0,2.4652159e-29
56687,0,0.026686873
56688,1,0.7238216
56689,0,0.45523435
56690,0,0.0039159656
56691,0,6.044804e-05
56692,0,0.005161859
56693,1,0.5643482
56694,0,2.0943794e-16
56695,1,0.53649795
56696,0,0.12710205
56697,0,0.14084555
56698,1,0.85226446
56699,1,0.92197865
56700,0,0.08419733
56701,0,0.0013383038
56702,0,0.03746706
56703,1,0.8998577
56704,0,0.17333087
56705,0,0.074667946
56706,1,0.71211255
56707,0,0.20390464
56708,1,0.8493009
56709,0,0.32677013
56710,1,0.53761554
56711,0,0.14439613
56712,0,0.3509663
56713,1,0.88267213
56714,0,0.058544718
56715,0,0.07150832
56716,0,0.07858791
56717,0,0.48603338
56718,1,0.91464597
56719,0,0.11682767
56720,1,0.9517373
56721,0,0.28242987
56722,1,0.92359716
56723,0,0.065823086
56724,0,0.0020448947
56725,0,0.066763245
56726,0,0.47995934
56727,0,0.27992827
56728,1,0.72709143
56729,0,0.009886257
56730,0,0.0024410728
56731,0,0.003003916
56732,1,0.8908725
56733,0,0.0005369093
56734,0,0.12993363
56735,0,0.45280716
56736,0,0.0003346159
56737,1,0.67338467
56738,0,0.13278836
56739,1,0.8281106
56740,0,0.3567663
56741,0,0.037121527
56742,0,0.1769382
56743,0,0.257061
56744,0,0.055293262
56745,1,0.5470834
56746,0,0.14336531
56747,0,0.033771858
56748,0,0.023430722
56749,0,0.21135694
56750,0,0.041422173
56751,0,0.16599171
56752,0,0.035687525
56753,1,0.5019381
56754,0,0.34759575
56755,1,0.61724275
56756,1,0.7540699
56757,1,0.89327294
56758,0,0.1994147
56759,1,0.7843943
56760,0,0.406427
56761,0,0.24092618
56762,0,0.079182886
56763,0,0.21442145
56764,1,0.9460979
56765,0,0.2152102
56766,0,0.051881906
56767,0,0.14763924
56768,0,0.09827155
56769,1,0.81927496
56770,1,0.56488883
56771,1,0.73353916
56772,1,0.65811133
56773,1,0.77306074
56774,0,0.059196457
56775,0,0.19758794
56776,1,0.93513155
56777,0,0.20357423
56778,0,0.014983159
56779,0,0.24070343
56780,1,0.821293
56781,1,0.69543445
56782,0,0.10157646
56783,1,0.55199903
56784,1,0.7564517
56785,0,0.021766508
56786,0,0.025995808
56787,0,0.06818493
56788,0,0.23671359
56789,1,0.9387436
56790,0,0.2710885
56791,0,0.42295226
56792,0,0.05064006
56793,1,0.83419967
56794,0,0.2987738
56795,0,0.04651275
56796,0,0.42272818
56797,0,0.37434208
56798,0,0.40574875
56799,0,0.026488962
56800,0,0.06657587
56801,1,0.7051984
56802,0,0.0012018244
56803,1,0.9038213
56804,0,0.34039652
56805,0,0.49011675
56806,1,0.9086619
56807,1,0.8616761
56808,0,0.36463556
56809,1,0.79438996
56810,0,0.0016421934
56811,0,0.16082254
56812,1,0.9258437
56813,0,0.24377419
56814,1,0.81729305
56815,0,0.20123814
56816,1,0.81204975
56817,0,0.014819697
56818,0,0.21036059
56819,0,0.18638991
56820,0,0.00020766143
56821,0,0.00856456
56822,1,0.7478703
56823,1,0.82504565
56824,0,0.3893446
56825,1,0.94995433
56826,1,0.7684323
56827,0,0.008797444
56828,0,0.16355498
56829,1,0.81851655
56830,0,0.21198618
56831,0,0.0009431285
56832,1,0.8603635
56833,0,0.08894848
56834,0,0.26658964
56835,0,0.24497268
56836,0,0.031801663
56837,1,0.6044979
56838,0,0.22847506
56839,1,0.59465295
56840,0,0.33915466
56841,0,0.022032715
56842,1,0.60067683
56843,0,5.6575405e-05
56844,0,0.056431863
56845,0,0.15813816
56846,0,0.0023468675
56847,0,0.26742005
56848,1,0.87449145
56849,0,0.18356521
56850,0,0.07917011
56851,0,0.0930405
56852,0,0.20533483
56853,1,0.8115244
56854,1,0.8095451
56855,0,0.21216524
56856,0,0.10602925
56857,0,0.14074369
56858,0,0.49484074
56859,1,0.80401134
56860,0,0.24494399
56861,1,0.58940387
56862,1,0.70399296
56863,1,0.5579751
56864,0,0.23317051
56865,0,0.21464036
56866,0,0.41546488
56867,0,0.2198042
56868,1,0.8009004
56869,1,0.57068634
56870,0,0.23894675
56871,1,0.9013657
56872,0,0.1993927
56873,0,0.07378002
56874,0,0.3516487
56875,0,0.006967121
56876,1,0.8275586
56877,0,0.3492256
56878,1,0.73127264
56879,0,0.013595904
56880,0,0.08259463
56881,0,0.028730355
56882,1,0.78484404
56883,0,0.00022277674
56884,1,0.7629836
56885,0,0.058423642
56886,0,0.19146255
56887,0,0.23619255
56888,1,0.93486744
56889,0,0.052674927
56890,0,0.34461865
56891,0,0.18482402
56892,0,0.027567515
56893,0,0.46277973
56894,0,4.2515374e-05
56895,1,0.8507153
56896,0,0.12220654
56897,0,0.044396684
56898,0,0.065522626
56899,0,0.000740301
56900,1,0.5670421
56901,0,0.2294205
56902,0,0.42071733
56903,0,0.19212075
56904,1,0.5885864
56905,1,0.81472296
56906,0,0.21297136
56907,1,0.7784129
56908,0,0.082364306
56909,1,0.72094524
56910,0,0.24089442
56911,1,0.84019417
56912,0,0.08215358
56913,0,0.45035166
56914,0,0.10895572
56915,0,0.058130156
56916,0,0.12488799
56917,1,0.924011
56918,0,0.034996577
56919,0,0.0010529406
56920,0,0.12867224
56921,1,0.5717151
56922,0,0.2624815
56923,0,0.049269177
56924,1,0.7570872
56925,0,0.019812744
56926,0,0.010285195
56927,1,0.93218356
56928,0,0.07426362
56929,0,0.13740915
56930,0,1.5236131e-09
56931,0,0.005419384
56932,1,0.6951101
56933,1,0.7166269
56934,1,0.8356494
56935,1,0.9570277
56936,1,0.85180813
56937,1,0.9395597
56938,1,0.7276595
56939,1,0.6026686
56940,1,0.829323
56941,1,0.8535792
56942,0,0.36920902
56943,1,0.6837989
56944,0,0.12020714
56945,0,3.4973855e-27
56946,0,0.18023849
56947,0,0.2573315
56948,0,0.40883052
56949,1,0.6354315
56950,0,0.17481034
56951,0,0.027425416
56952,0,0.17123713
56953,0,0.027226014
56954,0,0.005988187
56955,0,0.020463938
56956,0,0.026793847
56957,0,0.18535575
56958,1,0.5372407
56959,0,0.13652754
56960,1,0.51382285
56961,0,0.014453353
56962,0,0.17485002
56963,0,0.025544744
56964,1,0.81966436
56965,0,0.30130407
56966,0,0.43614078
56967,0,0.1920442
56968,1,0.84213656
56969,0,0.26384088
56970,1,0.77814955
56971,1,0.9196942
56972,0,0.35358122
56973,1,0.7208737
56974,0,0.003958529
56975,1,0.5987393
56976,1,0.91784674
56977,0,0.10327141
56978,0,0.26101074
56979,0,0.121038884
56980,0,0.008803325
56981,0,0.061817314
56982,0,0.06736761
56983,0,0.013480916
56984,0,0.008447575
56985,0,0.3141566
56986,0,0.04372438
56987,0,0.27363902
56988,0,0.006546453
56989,1,0.91316044
56990,1,0.866896
56991,0,0.17744313
56992,1,0.5623715
56993,1,0.5432988
56994,0,0.22410361
56995,0,0.46034738
56996,0,0.102282114
56997,1,0.840628
56998,0,0.44661805
56999,1,0.5228896
57000,1,0.83883095
57001,0,0.18298452
57002,0,0.14936593
57003,1,0.8284479
57004,0,0.43852738
57005,0,0.011909319
57006,1,0.81884235
57007,1,0.53142065
57008,0,3.0966487e-05
57009,0,0.18585607
57010,0,0.13192326
57011,0,0.013230353
57012,1,0.737888
57013,0,0.24336572
57014,0,0.23637277
57015,0,0.012647152
57016,1,0.6069312
57017,0,0.047932986
57018,1,0.80678666
57019,0,0.075787246
57020,1,0.7164002
57021,1,0.6763085
57022,0,0.4564994
57023,1,0.7792796
57024,1,0.77047575
57025,1,0.64151084
57026,1,0.800383
57027,1,0.8752378
57028,0,0.21564111
57029,1,0.57734126
57030,0,0.17799309
57031,0,0.23773561
57032,0,0.07518237
57033,0,0.061959356
57034,0,0.16633202
57035,0,0.3028904
57036,0,0.053607393
57037,1,0.53803796
57038,0,0.01838291
57039,0,0.0783254
57040,1,0.5281179
57041,1,0.78399646
57042,0,0.14590593
57043,0,0.21136925
57044,0,0.010357946
57045,0,0.38350105
57046,1,0.9430364
57047,0,0.002716238
57048,0,0.122934856
57049,1,0.8267532
57050,1,0.52036226
57051,0,0.24426238
57052,0,0.3040423
57053,1,0.8231544
57054,0,0.04059336
57055,1,0.79050875
57056,0,0.070521176
57057,1,0.8288406
57058,0,0.45844573
57059,1,0.5549872
57060,1,0.92872715
57061,0,0.4626456
57062,0,8.103863e-05
57063,0,0.025633905
57064,0,0.1754671
57065,0,0.2564907
57066,1,0.5721564
57067,1,0.71871114
57068,1,0.89516205
57069,0,0.10198152
57070,0,0.22178926
57071,0,0.07396747
57072,0,0.13157557
57073,1,0.69644415
57074,0,0.2947255
57075,1,0.8974153
57076,0,0.48306423
57077,0,0.015334553
57078,1,0.7201598
57079,0,0.0020505914
57080,0,0.082586
57081,1,0.83573395
57082,1,0.7230138
57083,0,0.14985797
57084,0,0.11640754
57085,0,0.26422277
57086,0,0.20421912
57087,1,0.78117967
57088,0,0.091405
57089,0,0.08920689
57090,1,0.94649565
57091,0,5.906003e-07
57092,1,0.8786291
57093,0,0.06628649
57094,0,0.087159425
57095,0,0.36940244
57096,1,0.7787188
57097,0,0.17273642
57098,0,0.008311435
57099,1,0.77960545
57100,1,0.92688006
57101,0,0.054028396
57102,0,0.07113976
57103,1,0.8060105
57104,1,0.5282531
57105,1,0.5847617
57106,0,0.4408028
57107,0,0.044165324
57108,0,0.0059942016
57109,0,0.27552363
57110,0,0.2241056
57111,1,0.9153458
57112,0,0.21354768
57113,0,0.4861882
57114,1,0.87703824
57115,1,0.78715426
57116,0,0.0014826978
57117,0,0.039358933
57118,0,0.34838247
57119,0,0.40058705
57120,1,0.74152327
57121,0,0.052249614
57122,0,0.020357767
57123,0,0.0002219321
57124,0,0.005251545
57125,1,0.8775877
57126,0,0.088578515
57127,0,0.08216814
57128,0,0.0017834328
57129,0,0.4124363
57130,1,0.63803905
57131,1,0.5311622
57132,0,0.077878594
57133,1,0.60949755
57134,0,0.2717666
57135,0,0.1322787
57136,0,0.040022217
57137,0,0.003926048
57138,0,0.076390766
57139,0,0.017244
57140,1,0.7565204
57141,0,0.27302727
57142,0,0.45042565
57143,0,0.005166537
57144,1,0.80006
57145,1,0.8132442
57146,0,0.49680907
57147,0,0.00045780928
57148,0,0.37881097
57149,0,0.48636174
57150,1,0.6527845
57151,0,0.060831375
57152,1,0.64181536
57153,0,0.38341966
57154,0,0.054241046
57155,1,0.8090656
57156,0,0.3212836
57157,1,0.6746441
57158,0,0.37087926
57159,0,0.27317798
57160,1,0.63256115
57161,1,0.8986078
57162,0,0.25481036
57163,1,0.51577747
57164,0,0.19245857
57165,0,0.027558869
57166,0,0.17165923
57167,0,0.07131167
57168,0,0.15659975
57169,1,0.6377423
57170,0,0.22605614
57171,0,0.01358468
57172,1,0.7789267
57173,0,0.47619057
57174,0,0.47123182
57175,1,0.9640149
57176,1,0.737304
57177,0,0.29549298
57178,1,0.6218814
57179,0,0.29957318
57180,1,0.76117855
57181,0,0.10143862
57182,1,0.7974812
57183,0,0.092501864
57184,0,0.04656203
57185,0,0.1198547
57186,1,0.66106
57187,0,0.059682585
57188,0,4.168605e-05
57189,0,0.41706535
57190,0,0.4132528
57191,0,0.014242322
57192,1,0.80444336
57193,1,0.9494593
57194,0,0.4864904
57195,0,0.33272174
57196,1,0.7071265
57197,0,0.123605885
57198,0,0.39325896
57199,1,0.9467808
57200,1,0.67856246
57201,0,0.05532399
57202,1,0.93337864
57203,1,0.77006173
57204,0,0.053337757
57205,0,0.087227836
57206,1,0.62208396
57207,0,0.36933145
57208,1,0.5671047
57209,0,0.012986102
57210,0,0.0453691
57211,0,0.251643
57212,1,0.7844938
57213,0,0.09209566
57214,1,0.8281836
57215,0,0.47930303
57216,0,0.46803117
57217,0,0.06927023
57218,0,0.0702039
57219,0,0.20146668
57220,0,0.25292966
57221,0,0.07653087
57222,0,0.07517425
57223,1,0.5997712
57224,0,0.058283236
57225,0,0.00015160684
57226,1,0.8883876
57227,0,0.15729704
57228,0,0.035333365
57229,1,0.5333023
57230,0,0.49478096
57231,1,0.55018616
57232,0,0.05877761
57233,0,0.38605586
57234,0,0.2089223
57235,1,0.7299249
57236,0,0.02734994
57237,0,0.0524727
57238,0,0.3981956
57239,0,0.12185464
57240,0,0.0030840058
57241,1,0.7089658
57242,0,0.17586066
57243,1,0.75120384
57244,0,0.10544514
57245,1,0.93312883
57246,0,0.22834945
57247,0,0.052906886
57248,0,0.40797254
57249,0,0.18536822
57250,1,0.78131235
57251,1,0.5295128
57252,1,0.7650172
57253,0,0.06562539
57254,1,0.83526176
57255,0,0.18093604
57256,0,0.023758974
57257,0,0.005173738
57258,1,0.8068767
57259,0,0.25792477
57260,1,0.6945018
57261,0,0.071127124
57262,1,0.59246725
57263,1,0.63155204
57264,1,0.9145717
57265,1,0.93283916
57266,1,0.760113
57267,0,0.00079861085
57268,1,0.8228504
57269,1,0.7984451
57270,1,0.9117305
57271,0,0.23794666
57272,0,0.0049280804
57273,0,0.3776026
57274,1,0.80931187
57275,0,0.12832277
57276,0,0.002087283
57277,0,0.06886881
57278,0,0.098323464
57279,1,0.75485396
57280,0,0.20535253
57281,0,0.15708423
57282,0,0.2623282
57283,1,0.8114799
57284,0,0.018519307
57285,0,0.3601735
57286,1,0.5445724
57287,1,0.8571058
57288,0,0.03269245
57289,1,0.59131014
57290,0,0.2522413
57291,1,0.94836724
57292,0,0.34841537
57293,0,0.20931745
57294,0,0.2589015
57295,0,0.39785278
57296,1,0.71398324
57297,0,0.35639662
57298,0,0.16288313
57299,1,0.66048855
57300,0,8.119772e-17
57301,0,0.07341896
57302,0,0.30946985
57303,0,0.0034285823
57304,0,0.35085657
57305,0,0.06009432
57306,0,0.44705048
57307,0,0.4564452
57308,1,0.7138767
57309,0,0.22895992
57310,0,0.22349937
57311,0,0.16837852
57312,0,3.5053915e-09
57313,0,0.0040867305
57314,1,0.64561397
57315,0,0.23755021
57316,0,0.10680858
57317,0,0.17355016
57318,0,0.09804887
57319,1,0.70197487
57320,0,0.16708325
57321,1,0.8779729
57322,0,0.18036054
57323,1,0.95415735
57324,1,0.8990242
57325,1,0.93524384
57326,0,0.16786435
57327,1,0.9598249
57328,0,0.2688772
57329,0,0.13639657
57330,0,0.21550281
57331,0,0.14834432
57332,0,0.0034788323
57333,0,0.020530261
57334,1,0.6821901
57335,1,0.8844887
57336,0,0.07584334
57337,0,0.44913277
57338,0,0.46802574
57339,0,0.014549712
57340,1,0.64733356
57341,0,0.05398788
57342,0,0.06549163
57343,0,9.025392e-24
57344,0,0.17504752
57345,1,0.6755503
57346,0,0.19226187
57347,1,0.90470946
57348,1,0.8329299
57349,0,0.033734526
57350,1,0.8245609
57351,0,0.05149634
57352,0,0.19052753
57353,0,0.44352385
57354,0,0.01978157
57355,1,0.83825916
57356,0,0.36007038
57357,0,0.1481286
57358,1,0.7102662
57359,0,1.8238364e-12
57360,0,1.3721192e-08
57361,1,0.80914193
57362,0,0.20791811
57363,0,0.2595223
57364,0,0.20216471
57365,0,0.19157225
57366,1,0.6074083
57367,1,0.7987518
57368,1,0.8380421
57369,1,0.9410867
57370,1,0.5067874
57371,1,0.9356252
57372,0,0.0018727455
57373,1,0.8150585
57374,0,0.05171927
57375,0,0.005726922
57376,1,0.50352424
57377,0,0.00020610703
57378,0,0.059228145
57379,1,0.84364533
57380,0,0.007619519
57381,0,0.4636646
57382,0,0.110522285
57383,1,0.7867997
57384,1,0.57147866
57385,0,0.3794788
57386,1,0.778882
57387,0,0.31736735
57388,1,0.5034138
57389,1,0.6293773
57390,0,0.003985411
57391,0,0.0008021818
57392,0,0.01424802
57393,0,3.9628198e-05
57394,0,0.49956566
57395,1,0.71068555
57396,0,0.17830293
57397,1,0.65655583
57398,0,0.07184387
57399,0,0.045608833
57400,0,0.21839364
57401,0,0.05598729
57402,1,0.871858
57403,1,0.6504205
57404,1,0.51072085
57405,0,0.18286243
57406,1,0.66049904
57407,0,0.37096855
57408,1,0.7238529
57409,0,0.43272963
57410,0,0.19443049
57411,0,0.16873509
57412,1,0.81331104
57413,0,4.3006674e-16
57414,0,0.08151897
57415,1,0.9581162
57416,0,0.32885915
57417,0,1.140178e-21
57418,0,0.23371418
57419,0,0.0535886
57420,1,0.5861407
57421,0,0.20247754
57422,0,0.49190038
57423,0,0.16515836
57424,1,0.5932494
57425,0,0.4428155
57426,0,0.108776964
57427,1,0.9131651
57428,1,0.50497985
57429,1,0.64127064
57430,1,0.6185929
57431,1,0.8586154
57432,1,0.5802615
57433,1,0.8136772
57434,0,0.017253755
57435,1,0.9169583
57436,1,0.8015143
57437,0,0.04612197
57438,0,0.029817004
57439,1,0.7160986
57440,1,0.5455538
57441,0,0.18387894
57442,1,0.77304137
57443,0,0.1471141
57444,0,0.17138828
57445,0,0.17386334
57446,1,0.91186374
57447,1,0.5537205
57448,0,0.27735335
57449,1,0.7232209
57450,0,0.07314742
57451,0,0.16108711
57452,0,0.009318237
57453,1,0.59466606
57454,0,0.42323294
57455,0,0.0042222627
57456,0,0.23631145
57457,0,0.12582228
57458,0,0.15540121
57459,0,0.3132372
57460,1,0.6769674
57461,0,0.033397462
57462,0,0.28421128
57463,0,0.205565
57464,1,0.70573527
57465,0,0.0007255262
57466,0,0.19683772
57467,0,1.2194653e-06
57468,1,0.9178276
57469,1,0.78057706
57470,0,0.3776923
57471,0,0.0005070797
57472,0,0.39853588
57473,0,0.100247465
57474,0,0.49337342
57475,1,0.713198
57476,0,0.16764332
57477,0,0.0899085
57478,0,0.00016193211
57479,0,0.234373
57480,1,0.6180322
57481,1,0.72173893
57482,0,0.030174829
57483,1,0.8775715
57484,1,0.78919184
57485,0,0.30390686
57486,0,0.0039163935
57487,0,0.15395759
57488,1,0.8056906
57489,1,0.9169582
57490,0,0.12127772
57491,0,0.0038274261
57492,1,0.86287147
57493,1,0.86107314
57494,0,0.07689726
57495,0,0.004785417
57496,1,0.9288203
57497,0,0.23559801
57498,0,0.36474037
57499,1,0.9299183
57500,0,0.45980346
57501,0,0.084936425
57502,0,0.00018635773
57503,0,0.031522606
57504,1,0.9258036
57505,0,0.07648879
57506,0,0.08774516
57507,1,0.7965972
57508,0,0.01376975
57509,0,0.48568788
57510,0,0.19494535
57511,0,0.14113729
57512,1,0.9440359
57513,1,0.8411319
57514,0,0.14569059
57515,0,0.020166988
57516,0,0.2272863
57517,0,0.42027265
57518,0,0.28595874
57519,0,0.4368427
57520,0,0.3978972
57521,0,0.18741867
57522,1,0.8329029
57523,1,0.5925027
57524,0,0.21372965
57525,0,0.008543948
57526,1,0.80461496
57527,1,0.6178518
57528,0,0.007492178
57529,1,0.80056256
57530,0,0.010894314
57531,0,6.530144e-18
57532,1,0.7178227
57533,0,1.0068612e-19
57534,0,0.1433944
57535,1,0.92352915
57536,0,0.014789825
57537,1,0.5232737
57538,1,0.544724
57539,1,0.80998546
57540,1,0.9524552
57541,1,0.71977013
57542,0,0.07122577
57543,0,0.07055129
57544,0,0.03403473
57545,0,0.00190385
57546,0,0.48974407
57547,0,0.19284184
57548,0,0.00079952314
57549,0,0.2716179
57550,1,0.8434688
57551,0,0.04890942
57552,0,0.4393016
57553,1,0.78013456
57554,0,0.44642994
57555,0,0.028591665
57556,1,0.87532824
57557,0,0.08056945
57558,1,0.777652
57559,1,0.5463516
57560,1,0.8176724
57561,0,0.35533276
57562,0,0.41011366
57563,0,0.083190374
57564,1,0.87199396
57565,0,0.008620241
57566,0,0.031375054
57567,0,0.042395562
57568,0,0.06839969
57569,1,0.6740768
57570,1,0.7627669
57571,1,0.7336307
57572,0,0.07012323
57573,0,0.20271397
57574,1,0.6380406
57575,1,0.8127263
57576,1,0.8550659
57577,0,0.2618381
57578,0,0.029075451
57579,0,0.20497327
57580,0,0.21194828
57581,1,0.50821126
57582,0,0.052874885
57583,0,0.010024807
57584,0,0.12297769
57585,0,0.0025175272
57586,0,0.17640272
57587,0,0.0038447387
57588,0,0.3046045
57589,1,0.79546136
57590,0,0.15027235
57591,1,0.8511104
57592,1,0.9002619
57593,0,2.3388355e-05
57594,1,0.5087564
57595,1,0.82266533
57596,0,0.10276241
57597,1,0.8415533
57598,0,0.34461275
57599,0,0.22955653
57600,1,0.9039908
57601,1,0.5946503
57602,0,0.35015178
57603,0,0.17812602
57604,0,0.41263616
57605,0,0.095949404
57606,0,0.107263796
57607,0,0.1363272
57608,0,0.27964374
57609,0,0.082745396
57610,0,0.043371577
57611,0,0.35162774
